batting_team,bowling_team,city,runs_left,balls_left,wickets_remaining,max_total_run_x,crr,rrr,results
Rajasthan Royals,Royal Challengers Bangalore,Bengaluru,98,65,9,190,10.04,9.05,0
Rajasthan Royals,Royal Challengers Bangalore,Bengaluru,97,65,9,190,10.15,8.95,0
Rajasthan Royals,Royal Challengers Bangalore,Bengaluru,96,64,9,190,10.07,9.0,0
Rajasthan Royals,Royal Challengers Bangalore,Bengaluru,96,63,9,190,9.89,9.14,0
Rajasthan Royals,Royal Challengers Bangalore,Bengaluru,95,62,9,190,9.83,9.19,0
Rajasthan Royals,Royal Challengers Bangalore,Bengaluru,94,61,9,190,9.76,9.25,0
Rajasthan Royals,Royal Challengers Bangalore,Bengaluru,93,60,9,190,9.7,9.3,0
Rajasthan Royals,Royal Challengers Bangalore,Bengaluru,93,59,9,190,9.54,9.46,0
Rajasthan Royals,Royal Challengers Bangalore,Bengaluru,92,58,9,190,9.48,9.52,0
Rajasthan Royals,Royal Challengers Bangalore,Bengaluru,91,57,9,190,9.43,9.58,0
Rajasthan Royals,Royal Challengers Bangalore,Bengaluru,91,56,8,190,9.28,9.75,0
Rajasthan Royals,Royal Challengers Bangalore,Bengaluru,91,55,8,190,9.14,9.93,0
Rajasthan Royals,Royal Challengers Bangalore,Bengaluru,90,54,8,190,9.09,10.0,0
Rajasthan Royals,Royal Challengers Bangalore,Bengaluru,90,53,8,190,8.96,10.19,0
Rajasthan Royals,Royal Challengers Bangalore,Bengaluru,90,52,8,190,8.82,10.38,0
Rajasthan Royals,Royal Challengers Bangalore,Bengaluru,89,51,8,190,8.78,10.47,0
Rajasthan Royals,Royal Challengers Bangalore,Bengaluru,88,50,8,190,8.74,10.56,0
Rajasthan Royals,Royal Challengers Bangalore,Bengaluru,86,49,8,190,8.79,10.53,0
Rajasthan Royals,Royal Challengers Bangalore,Bengaluru,85,48,8,190,8.75,10.62,0
Rajasthan Royals,Royal Challengers Bangalore,Bengaluru,84,47,8,190,8.71,10.72,0
Rajasthan Royals,Royal Challengers Bangalore,Bengaluru,83,46,8,190,8.68,10.83,0
Rajasthan Royals,Royal Challengers Bangalore,Bengaluru,82,45,8,190,8.64,10.93,0
Rajasthan Royals,Royal Challengers Bangalore,Bengaluru,82,44,7,190,8.53,11.18,0
Rajasthan Royals,Royal Challengers Bangalore,Bengaluru,82,43,7,190,8.42,11.44,0
Rajasthan Royals,Royal Challengers Bangalore,Bengaluru,82,42,7,190,8.31,11.71,0
Rajasthan Royals,Royal Challengers Bangalore,Bengaluru,78,41,7,190,8.51,11.41,0
Rajasthan Royals,Royal Challengers Bangalore,Bengaluru,77,40,7,190,8.48,11.55,0
Rajasthan Royals,Royal Challengers Bangalore,Bengaluru,76,39,7,190,8.44,11.69,0
Rajasthan Royals,Royal Challengers Bangalore,Bengaluru,70,38,7,190,8.78,11.05,0
Rajasthan Royals,Royal Challengers Bangalore,Bengaluru,69,37,7,190,8.75,11.19,0
Rajasthan Royals,Royal Challengers Bangalore,Bengaluru,69,36,7,190,8.64,11.5,0
Rajasthan Royals,Royal Challengers Bangalore,Bengaluru,65,35,7,190,8.82,11.14,0
Rajasthan Royals,Royal Challengers Bangalore,Bengaluru,65,34,6,190,8.72,11.47,0
Rajasthan Royals,Royal Challengers Bangalore,Bengaluru,64,33,6,190,8.69,11.64,0
Rajasthan Royals,Royal Challengers Bangalore,Bengaluru,63,32,6,190,8.66,11.81,0
Rajasthan Royals,Royal Challengers Bangalore,Bengaluru,62,31,6,190,8.63,12.0,0
Rajasthan Royals,Royal Challengers Bangalore,Bengaluru,62,30,6,190,8.53,12.4,0
Rajasthan Royals,Royal Challengers Bangalore,Bengaluru,61,29,6,190,8.51,12.62,0
Rajasthan Royals,Royal Challengers Bangalore,Bengaluru,60,29,6,190,8.57,12.41,0
Rajasthan Royals,Royal Challengers Bangalore,Bengaluru,56,28,6,190,8.74,12.0,0
Rajasthan Royals,Royal Challengers Bangalore,Bengaluru,54,27,6,190,8.77,12.0,0
Rajasthan Royals,Royal Challengers Bangalore,Bengaluru,53,26,6,190,8.74,12.23,0
Rajasthan Royals,Royal Challengers Bangalore,Bengaluru,52,25,6,190,8.72,12.48,0
Rajasthan Royals,Royal Challengers Bangalore,Bengaluru,51,24,6,190,8.69,12.75,0
Rajasthan Royals,Royal Challengers Bangalore,Bengaluru,50,23,6,190,8.66,13.04,0
Rajasthan Royals,Royal Challengers Bangalore,Bengaluru,46,22,6,190,8.82,12.55,0
Rajasthan Royals,Royal Challengers Bangalore,Bengaluru,45,21,6,190,8.79,12.86,0
Rajasthan Royals,Royal Challengers Bangalore,Bengaluru,39,23,6,190,9.34,10.17,0
Rajasthan Royals,Royal Challengers Bangalore,Bengaluru,38,22,6,190,9.31,10.36,0
Rajasthan Royals,Royal Challengers Bangalore,Bengaluru,37,21,6,190,9.27,10.57,0
Rajasthan Royals,Royal Challengers Bangalore,Bengaluru,36,20,6,190,9.24,10.8,0
Rajasthan Royals,Royal Challengers Bangalore,Bengaluru,35,19,6,190,9.21,11.05,0
Rajasthan Royals,Royal Challengers Bangalore,Bengaluru,35,18,5,190,9.12,11.67,0
Rajasthan Royals,Royal Challengers Bangalore,Bengaluru,33,17,5,190,9.15,11.65,0
Rajasthan Royals,Royal Challengers Bangalore,Bengaluru,32,17,5,190,9.2,11.29,0
Rajasthan Royals,Royal Challengers Bangalore,Bengaluru,30,16,5,190,9.23,11.25,0
Rajasthan Royals,Royal Challengers Bangalore,Bengaluru,29,15,5,190,9.2,11.6,0
Rajasthan Royals,Royal Challengers Bangalore,Bengaluru,28,14,5,190,9.17,12.0,0
Rajasthan Royals,Royal Challengers Bangalore,Bengaluru,22,13,5,190,9.42,10.15,0
Rajasthan Royals,Royal Challengers Bangalore,Bengaluru,20,12,5,190,9.44,10.0,0
Rajasthan Royals,Royal Challengers Bangalore,Bengaluru,16,11,5,190,9.58,8.73,0
Rajasthan Royals,Royal Challengers Bangalore,Bengaluru,14,10,5,190,9.6,8.4,0
Rajasthan Royals,Royal Challengers Bangalore,Bengaluru,10,9,5,190,9.73,6.67,0
Rajasthan Royals,Royal Challengers Bangalore,Bengaluru,10,8,4,190,9.64,7.5,0
Rajasthan Royals,Royal Challengers Bangalore,Bengaluru,9,7,4,190,9.61,7.71,0
Rajasthan Royals,Royal Challengers Bangalore,Bengaluru,8,6,4,190,9.58,8.0,0
Kolkata Knight Riders,Chennai Super Kings,Kolkata,235,119,9,236,6.0,11.85,0
Kolkata Knight Riders,Chennai Super Kings,Kolkata,235,118,8,236,3.0,11.95,0
Kolkata Knight Riders,Chennai Super Kings,Kolkata,234,117,8,236,4.0,12.0,0
Kolkata Knight Riders,Chennai Super Kings,Kolkata,233,116,8,236,4.5,12.05,0
Kolkata Knight Riders,Chennai Super Kings,Kolkata,233,115,8,236,3.6,12.16,0
Kolkata Knight Riders,Chennai Super Kings,Kolkata,227,114,8,236,9.0,11.95,0
Kolkata Knight Riders,Chennai Super Kings,Kolkata,227,113,8,236,7.71,12.05,0
Kolkata Knight Riders,Chennai Super Kings,Kolkata,227,112,8,236,6.75,12.16,0
Kolkata Knight Riders,Chennai Super Kings,Kolkata,227,111,8,236,6.0,12.27,0
Kolkata Knight Riders,Chennai Super Kings,Kolkata,221,110,8,236,9.0,12.05,0
Kolkata Knight Riders,Chennai Super Kings,Kolkata,217,109,8,236,10.36,11.94,0
Kolkata Knight Riders,Chennai Super Kings,Kolkata,216,108,8,236,10.0,12.0,0
Kolkata Knight Riders,Chennai Super Kings,Kolkata,216,107,8,236,9.23,12.11,0
Kolkata Knight Riders,Chennai Super Kings,Kolkata,216,107,8,236,9.23,12.11,0
Kolkata Knight Riders,Chennai Super Kings,Kolkata,212,106,8,236,10.29,12.0,0
Kolkata Knight Riders,Chennai Super Kings,Kolkata,212,105,8,236,9.6,12.11,0
Kolkata Knight Riders,Chennai Super Kings,Kolkata,212,104,8,236,9.0,12.23,0
Kolkata Knight Riders,Chennai Super Kings,Kolkata,212,103,8,236,8.47,12.35,0
Kolkata Knight Riders,Chennai Super Kings,Kolkata,212,102,8,236,8.0,12.47,0
Kolkata Knight Riders,Chennai Super Kings,Kolkata,212,101,8,236,7.58,12.59,0
Kolkata Knight Riders,Chennai Super Kings,Kolkata,212,100,8,236,7.2,12.72,0
Kolkata Knight Riders,Chennai Super Kings,Kolkata,208,99,8,236,8.0,12.61,0
Kolkata Knight Riders,Chennai Super Kings,Kolkata,208,98,8,236,7.64,12.73,0
Kolkata Knight Riders,Chennai Super Kings,Kolkata,207,97,8,236,7.57,12.8,0
Kolkata Knight Riders,Chennai Super Kings,Kolkata,203,96,8,236,8.25,12.69,0
Kolkata Knight Riders,Chennai Super Kings,Kolkata,202,95,8,236,8.16,12.76,0
Kolkata Knight Riders,Chennai Super Kings,Kolkata,201,94,8,236,8.08,12.83,0
Kolkata Knight Riders,Chennai Super Kings,Kolkata,200,93,8,236,8.0,12.9,0
Kolkata Knight Riders,Chennai Super Kings,Kolkata,200,92,8,236,7.71,13.04,0
Kolkata Knight Riders,Chennai Super Kings,Kolkata,199,91,8,236,7.66,13.12,0
Kolkata Knight Riders,Chennai Super Kings,Kolkata,199,90,8,236,7.4,13.27,0
Kolkata Knight Riders,Chennai Super Kings,Kolkata,198,89,8,236,7.35,13.35,0
Kolkata Knight Riders,Chennai Super Kings,Kolkata,194,89,8,236,8.13,13.08,0
Kolkata Knight Riders,Chennai Super Kings,Kolkata,194,88,8,236,7.88,13.23,0
Kolkata Knight Riders,Chennai Super Kings,Kolkata,193,87,8,236,7.82,13.31,0
Kolkata Knight Riders,Chennai Super Kings,Kolkata,192,86,8,236,7.76,13.4,0
Kolkata Knight Riders,Chennai Super Kings,Kolkata,191,85,8,236,7.71,13.48,0
Kolkata Knight Riders,Chennai Super Kings,Kolkata,190,84,8,236,7.67,13.57,0
Kolkata Knight Riders,Chennai Super Kings,Kolkata,190,83,7,236,7.46,13.73,0
Kolkata Knight Riders,Chennai Super Kings,Kolkata,189,82,7,236,7.42,13.83,0
Kolkata Knight Riders,Chennai Super Kings,Kolkata,188,81,7,236,7.38,13.93,0
Kolkata Knight Riders,Chennai Super Kings,Kolkata,182,80,7,236,8.1,13.65,0
Kolkata Knight Riders,Chennai Super Kings,Kolkata,176,79,7,236,8.78,13.37,0
Kolkata Knight Riders,Chennai Super Kings,Kolkata,170,78,7,236,9.43,13.08,0
Kolkata Knight Riders,Chennai Super Kings,Kolkata,166,77,7,236,9.77,12.94,0
Kolkata Knight Riders,Chennai Super Kings,Kolkata,166,76,6,236,9.55,13.11,0
Kolkata Knight Riders,Chennai Super Kings,Kolkata,166,75,6,236,9.33,13.28,0
Kolkata Knight Riders,Chennai Super Kings,Kolkata,166,74,6,236,9.13,13.46,0
Kolkata Knight Riders,Chennai Super Kings,Kolkata,165,73,6,236,9.06,13.56,0
Kolkata Knight Riders,Chennai Super Kings,Kolkata,165,72,6,236,8.88,13.75,0
Kolkata Knight Riders,Chennai Super Kings,Kolkata,164,71,6,236,8.82,13.86,0
Kolkata Knight Riders,Chennai Super Kings,Kolkata,164,70,6,236,8.64,14.06,0
Kolkata Knight Riders,Chennai Super Kings,Kolkata,163,69,6,236,8.59,14.17,0
Kolkata Knight Riders,Chennai Super Kings,Kolkata,162,68,6,236,8.54,14.29,0
Kolkata Knight Riders,Chennai Super Kings,Kolkata,162,67,6,236,8.38,14.51,0
Kolkata Knight Riders,Chennai Super Kings,Kolkata,161,66,6,236,8.33,14.64,0
Kolkata Knight Riders,Chennai Super Kings,Kolkata,160,65,6,236,8.29,14.77,0
Kolkata Knight Riders,Chennai Super Kings,Kolkata,154,65,6,236,8.95,14.22,0
Kolkata Knight Riders,Chennai Super Kings,Kolkata,150,64,6,236,9.21,14.06,0
Kolkata Knight Riders,Chennai Super Kings,Kolkata,149,63,6,236,9.16,14.19,0
Kolkata Knight Riders,Chennai Super Kings,Kolkata,143,62,6,236,9.62,13.84,0
Kolkata Knight Riders,Chennai Super Kings,Kolkata,142,61,6,236,9.56,13.97,0
Kolkata Knight Riders,Chennai Super Kings,Kolkata,141,60,6,236,9.5,14.1,0
Kolkata Knight Riders,Chennai Super Kings,Kolkata,137,59,6,236,9.74,13.93,0
Kolkata Knight Riders,Chennai Super Kings,Kolkata,136,58,6,236,9.68,14.07,0
Kolkata Knight Riders,Chennai Super Kings,Kolkata,135,57,6,236,9.62,14.21,0
Kolkata Knight Riders,Chennai Super Kings,Kolkata,129,56,6,236,10.03,13.82,0
Kolkata Knight Riders,Chennai Super Kings,Kolkata,128,55,6,236,9.97,13.96,0
Kolkata Knight Riders,Chennai Super Kings,Kolkata,127,54,6,236,9.91,14.11,0
Kolkata Knight Riders,Chennai Super Kings,Kolkata,126,53,6,236,9.85,14.26,0
Kolkata Knight Riders,Chennai Super Kings,Kolkata,125,52,6,236,9.79,14.42,0
Kolkata Knight Riders,Chennai Super Kings,Kolkata,125,51,6,236,9.65,14.71,0
Kolkata Knight Riders,Chennai Super Kings,Kolkata,124,50,6,236,9.6,14.88,0
Kolkata Knight Riders,Chennai Super Kings,Kolkata,123,49,6,236,9.55,15.06,0
Kolkata Knight Riders,Chennai Super Kings,Kolkata,117,48,6,236,9.92,14.62,0
Kolkata Knight Riders,Chennai Super Kings,Kolkata,116,47,6,236,9.86,14.81,0
Kolkata Knight Riders,Chennai Super Kings,Kolkata,112,46,6,236,10.05,14.61,0
Kolkata Knight Riders,Chennai Super Kings,Kolkata,112,45,6,236,9.92,14.93,0
Kolkata Knight Riders,Chennai Super Kings,Kolkata,112,44,6,236,9.79,15.27,0
Kolkata Knight Riders,Chennai Super Kings,Kolkata,111,43,6,236,9.74,15.49,0
Kolkata Knight Riders,Chennai Super Kings,Kolkata,110,42,6,236,9.69,15.71,0
Kolkata Knight Riders,Chennai Super Kings,Kolkata,109,41,6,236,9.65,15.95,0
Kolkata Knight Riders,Chennai Super Kings,Kolkata,105,41,6,236,9.95,15.37,0
Kolkata Knight Riders,Chennai Super Kings,Kolkata,101,40,6,236,10.12,15.15,0
Kolkata Knight Riders,Chennai Super Kings,Kolkata,101,39,5,236,10.0,15.54,0
Kolkata Knight Riders,Chennai Super Kings,Kolkata,101,38,5,236,9.88,15.95,0
Kolkata Knight Riders,Chennai Super Kings,Kolkata,100,37,5,236,9.83,16.22,0
Kolkata Knight Riders,Chennai Super Kings,Kolkata,99,36,5,236,9.79,16.5,0
Kolkata Knight Riders,Chennai Super Kings,Kolkata,99,35,5,236,9.67,16.97,0
Kolkata Knight Riders,Chennai Super Kings,Kolkata,98,34,5,236,9.63,17.29,0
Kolkata Knight Riders,Chennai Super Kings,Kolkata,94,33,5,236,9.79,17.09,0
Kolkata Knight Riders,Chennai Super Kings,Kolkata,90,32,5,236,9.95,16.88,0
Kolkata Knight Riders,Chennai Super Kings,Kolkata,89,31,5,236,9.91,17.23,0
Kolkata Knight Riders,Chennai Super Kings,Kolkata,88,30,5,236,9.87,17.6,0
Kolkata Knight Riders,Chennai Super Kings,Kolkata,86,29,5,236,9.89,17.79,0
Kolkata Knight Riders,Chennai Super Kings,Kolkata,80,28,5,236,10.17,17.14,0
Kolkata Knight Riders,Chennai Super Kings,Kolkata,79,29,5,236,10.35,16.34,0
Kolkata Knight Riders,Chennai Super Kings,Kolkata,75,28,5,236,10.5,16.07,0
Kolkata Knight Riders,Chennai Super Kings,Kolkata,74,27,5,236,10.45,16.44,0
Kolkata Knight Riders,Chennai Super Kings,Kolkata,74,26,5,236,10.34,17.08,0
Kolkata Knight Riders,Chennai Super Kings,Kolkata,74,25,4,236,10.23,17.76,0
Kolkata Knight Riders,Chennai Super Kings,Kolkata,73,24,4,236,10.19,18.25,0
Kolkata Knight Riders,Chennai Super Kings,Kolkata,72,23,4,236,10.14,18.78,0
Kolkata Knight Riders,Chennai Super Kings,Kolkata,66,23,4,236,10.52,17.22,0
Kolkata Knight Riders,Chennai Super Kings,Kolkata,65,22,4,236,10.47,17.73,0
Kolkata Knight Riders,Chennai Super Kings,Kolkata,65,21,3,236,10.36,18.57,0
Kolkata Knight Riders,Chennai Super Kings,Kolkata,65,20,3,236,10.26,19.5,0
Kolkata Knight Riders,Chennai Super Kings,Kolkata,64,19,3,236,10.22,20.21,0
Kolkata Knight Riders,Chennai Super Kings,Kolkata,62,18,3,236,10.24,20.67,0
Kolkata Knight Riders,Chennai Super Kings,Kolkata,61,17,3,236,10.19,21.53,0
Kolkata Knight Riders,Chennai Super Kings,Kolkata,59,16,3,236,10.21,22.12,0
Kolkata Knight Riders,Chennai Super Kings,Kolkata,57,17,3,236,10.43,20.12,0
Kolkata Knight Riders,Chennai Super Kings,Kolkata,56,16,3,236,10.38,21.0,0
Kolkata Knight Riders,Chennai Super Kings,Kolkata,56,15,2,236,10.29,22.4,0
Kolkata Knight Riders,Chennai Super Kings,Kolkata,56,14,2,236,10.19,24.0,0
Kolkata Knight Riders,Chennai Super Kings,Kolkata,56,13,2,236,10.09,25.85,0
Kolkata Knight Riders,Chennai Super Kings,Kolkata,56,12,2,236,10.0,28.0,0
Kolkata Knight Riders,Chennai Super Kings,Kolkata,56,11,2,236,9.91,30.55,0
Kolkata Knight Riders,Chennai Super Kings,Kolkata,56,10,2,236,9.82,33.6,0
Kolkata Knight Riders,Chennai Super Kings,Kolkata,50,9,2,236,10.05,33.33,0
Kolkata Knight Riders,Chennai Super Kings,Kolkata,50,8,2,236,9.96,37.5,0
Kolkata Knight Riders,Chennai Super Kings,Kolkata,50,7,2,236,9.88,42.86,0
Kolkata Knight Riders,Chennai Super Kings,Kolkata,50,6,2,236,9.79,50.0,0
Sunrisers Hyderabad,Delhi Capitals,Hyderabad,145,125,10,145,-0.0,6.96,0
Sunrisers Hyderabad,Delhi Capitals,Hyderabad,145,124,10,145,-0.0,7.02,0
Sunrisers Hyderabad,Delhi Capitals,Hyderabad,138,119,10,145,42.0,6.96,0
Sunrisers Hyderabad,Delhi Capitals,Hyderabad,138,118,10,145,21.0,7.02,0
Sunrisers Hyderabad,Delhi Capitals,Hyderabad,137,117,10,145,16.0,7.03,0
Sunrisers Hyderabad,Delhi Capitals,Hyderabad,133,116,10,145,18.0,6.88,0
Sunrisers Hyderabad,Delhi Capitals,Hyderabad,133,115,10,145,14.4,6.94,0
Sunrisers Hyderabad,Delhi Capitals,Hyderabad,133,114,10,145,12.0,7.0,0
Sunrisers Hyderabad,Delhi Capitals,Hyderabad,132,113,10,145,11.14,7.01,0
Sunrisers Hyderabad,Delhi Capitals,Hyderabad,128,112,10,145,12.75,6.86,0
Sunrisers Hyderabad,Delhi Capitals,Hyderabad,128,111,10,145,11.33,6.92,0
Sunrisers Hyderabad,Delhi Capitals,Hyderabad,127,110,10,145,10.8,6.93,0
Sunrisers Hyderabad,Delhi Capitals,Hyderabad,127,109,10,145,9.82,6.99,0
Sunrisers Hyderabad,Delhi Capitals,Hyderabad,126,108,10,145,9.5,7.0,0
Sunrisers Hyderabad,Delhi Capitals,Hyderabad,125,107,10,145,9.23,7.01,0
Sunrisers Hyderabad,Delhi Capitals,Hyderabad,124,106,10,145,9.0,7.02,0
Sunrisers Hyderabad,Delhi Capitals,Hyderabad,124,105,10,145,8.4,7.09,0
Sunrisers Hyderabad,Delhi Capitals,Hyderabad,123,104,10,145,8.25,7.1,0
Sunrisers Hyderabad,Delhi Capitals,Hyderabad,123,103,10,145,7.76,7.17,0
Sunrisers Hyderabad,Delhi Capitals,Hyderabad,119,102,10,145,8.67,7.0,0
Sunrisers Hyderabad,Delhi Capitals,Hyderabad,118,101,10,145,8.53,7.01,0
Sunrisers Hyderabad,Delhi Capitals,Hyderabad,118,100,10,145,8.1,7.08,0
Sunrisers Hyderabad,Delhi Capitals,Hyderabad,118,99,10,145,7.71,7.15,0
Sunrisers Hyderabad,Delhi Capitals,Hyderabad,118,98,10,145,7.36,7.22,0
Sunrisers Hyderabad,Delhi Capitals,Hyderabad,118,97,10,145,7.04,7.3,0
Sunrisers Hyderabad,Delhi Capitals,Hyderabad,114,96,10,145,7.75,7.12,0
Sunrisers Hyderabad,Delhi Capitals,Hyderabad,114,95,9,145,7.44,7.2,0
Sunrisers Hyderabad,Delhi Capitals,Hyderabad,114,94,9,145,7.15,7.28,0
Sunrisers Hyderabad,Delhi Capitals,Hyderabad,114,93,9,145,6.89,7.35,0
Sunrisers Hyderabad,Delhi Capitals,Hyderabad,113,92,9,145,6.86,7.37,0
Sunrisers Hyderabad,Delhi Capitals,Hyderabad,109,91,9,145,7.45,7.19,0
Sunrisers Hyderabad,Delhi Capitals,Hyderabad,109,90,9,145,7.2,7.27,0
Sunrisers Hyderabad,Delhi Capitals,Hyderabad,109,89,9,145,6.97,7.35,0
Sunrisers Hyderabad,Delhi Capitals,Hyderabad,108,88,9,145,6.94,7.36,0
Sunrisers Hyderabad,Delhi Capitals,Hyderabad,107,87,9,145,6.91,7.38,0
Sunrisers Hyderabad,Delhi Capitals,Hyderabad,106,86,9,145,6.88,7.4,0
Sunrisers Hyderabad,Delhi Capitals,Hyderabad,105,85,9,145,6.86,7.41,0
Sunrisers Hyderabad,Delhi Capitals,Hyderabad,103,84,9,145,7.0,7.36,0
Sunrisers Hyderabad,Delhi Capitals,Hyderabad,103,83,9,145,6.81,7.45,0
Sunrisers Hyderabad,Delhi Capitals,Hyderabad,102,82,9,145,6.79,7.46,0
Sunrisers Hyderabad,Delhi Capitals,Hyderabad,102,81,9,145,6.62,7.56,0
Sunrisers Hyderabad,Delhi Capitals,Hyderabad,101,80,9,145,6.6,7.58,0
Sunrisers Hyderabad,Delhi Capitals,Hyderabad,100,79,9,145,6.59,7.59,0
Sunrisers Hyderabad,Delhi Capitals,Hyderabad,99,78,9,145,6.57,7.62,0
Sunrisers Hyderabad,Delhi Capitals,Hyderabad,98,77,9,145,6.56,7.64,0
Sunrisers Hyderabad,Delhi Capitals,Hyderabad,97,76,9,145,6.55,7.66,0
Sunrisers Hyderabad,Delhi Capitals,Hyderabad,97,75,9,145,6.4,7.76,0
Sunrisers Hyderabad,Delhi Capitals,Hyderabad,96,74,9,145,6.39,7.78,0
Sunrisers Hyderabad,Delhi Capitals,Hyderabad,95,73,9,145,6.38,7.81,0
Sunrisers Hyderabad,Delhi Capitals,Hyderabad,93,72,9,145,6.5,7.75,0
Sunrisers Hyderabad,Delhi Capitals,Hyderabad,92,71,9,145,6.49,7.77,0
Sunrisers Hyderabad,Delhi Capitals,Hyderabad,91,71,9,145,6.61,7.69,0
Sunrisers Hyderabad,Delhi Capitals,Hyderabad,90,70,9,145,6.6,7.71,0
Sunrisers Hyderabad,Delhi Capitals,Hyderabad,90,69,9,145,6.47,7.83,0
Sunrisers Hyderabad,Delhi Capitals,Hyderabad,89,68,9,145,6.46,7.85,0
Sunrisers Hyderabad,Delhi Capitals,Hyderabad,88,67,9,145,6.45,7.88,0
Sunrisers Hyderabad,Delhi Capitals,Hyderabad,87,66,9,145,6.44,7.91,0
Sunrisers Hyderabad,Delhi Capitals,Hyderabad,85,65,9,145,6.55,7.85,0
Sunrisers Hyderabad,Delhi Capitals,Hyderabad,81,64,9,145,6.86,7.59,0
Sunrisers Hyderabad,Delhi Capitals,Hyderabad,79,63,9,145,6.95,7.52,0
Sunrisers Hyderabad,Delhi Capitals,Hyderabad,79,62,9,145,6.83,7.65,0
Sunrisers Hyderabad,Delhi Capitals,Hyderabad,78,61,9,145,6.81,7.67,0
Sunrisers Hyderabad,Delhi Capitals,Hyderabad,78,60,9,145,6.7,7.8,0
Sunrisers Hyderabad,Delhi Capitals,Hyderabad,77,59,9,145,6.69,7.83,0
Sunrisers Hyderabad,Delhi Capitals,Hyderabad,76,58,9,145,6.68,7.86,0
Sunrisers Hyderabad,Delhi Capitals,Hyderabad,76,57,8,145,6.57,8.0,0
Sunrisers Hyderabad,Delhi Capitals,Hyderabad,75,56,8,145,6.56,8.04,0
Sunrisers Hyderabad,Delhi Capitals,Hyderabad,74,55,8,145,6.55,8.07,0
Sunrisers Hyderabad,Delhi Capitals,Hyderabad,72,54,8,145,6.64,8.0,0
Sunrisers Hyderabad,Delhi Capitals,Hyderabad,70,53,8,145,6.72,7.92,0
Sunrisers Hyderabad,Delhi Capitals,Hyderabad,70,52,8,145,6.62,8.08,0
Sunrisers Hyderabad,Delhi Capitals,Hyderabad,70,51,7,145,6.52,8.24,0
Sunrisers Hyderabad,Delhi Capitals,Hyderabad,70,50,7,145,6.43,8.4,0
Sunrisers Hyderabad,Delhi Capitals,Hyderabad,69,49,7,145,6.42,8.45,0
Sunrisers Hyderabad,Delhi Capitals,Hyderabad,68,48,7,145,6.42,8.5,0
Sunrisers Hyderabad,Delhi Capitals,Hyderabad,67,47,7,145,6.41,8.55,0
Sunrisers Hyderabad,Delhi Capitals,Hyderabad,66,46,7,145,6.41,8.61,0
Sunrisers Hyderabad,Delhi Capitals,Hyderabad,66,45,6,145,6.32,8.8,0
Sunrisers Hyderabad,Delhi Capitals,Hyderabad,65,44,6,145,6.32,8.86,0
Sunrisers Hyderabad,Delhi Capitals,Hyderabad,64,43,6,145,6.31,8.93,0
Sunrisers Hyderabad,Delhi Capitals,Hyderabad,60,42,6,145,6.54,8.57,0
Sunrisers Hyderabad,Delhi Capitals,Hyderabad,60,41,5,145,6.46,8.78,0
Sunrisers Hyderabad,Delhi Capitals,Hyderabad,59,40,5,145,6.45,8.85,0
Sunrisers Hyderabad,Delhi Capitals,Hyderabad,59,39,5,145,6.37,9.08,0
Sunrisers Hyderabad,Delhi Capitals,Hyderabad,58,38,5,145,6.37,9.16,0
Sunrisers Hyderabad,Delhi Capitals,Hyderabad,57,37,5,145,6.36,9.24,0
Sunrisers Hyderabad,Delhi Capitals,Hyderabad,56,36,5,145,6.36,9.33,0
Sunrisers Hyderabad,Delhi Capitals,Hyderabad,55,35,5,145,6.35,9.43,0
Sunrisers Hyderabad,Delhi Capitals,Hyderabad,53,34,5,145,6.42,9.35,0
Sunrisers Hyderabad,Delhi Capitals,Hyderabad,52,33,5,145,6.41,9.45,0
Sunrisers Hyderabad,Delhi Capitals,Hyderabad,52,32,5,145,6.34,9.75,0
Sunrisers Hyderabad,Delhi Capitals,Hyderabad,51,31,5,145,6.34,9.87,0
Sunrisers Hyderabad,Delhi Capitals,Hyderabad,51,30,5,145,6.27,10.2,0
Sunrisers Hyderabad,Delhi Capitals,Hyderabad,50,29,5,145,6.26,10.34,0
Sunrisers Hyderabad,Delhi Capitals,Hyderabad,46,28,5,145,6.46,9.86,0
Sunrisers Hyderabad,Delhi Capitals,Hyderabad,45,27,5,145,6.45,10.0,0
Sunrisers Hyderabad,Delhi Capitals,Hyderabad,45,26,5,145,6.38,10.38,0
Sunrisers Hyderabad,Delhi Capitals,Hyderabad,39,25,5,145,6.69,9.36,0
Sunrisers Hyderabad,Delhi Capitals,Hyderabad,38,24,5,145,6.69,9.5,0
Sunrisers Hyderabad,Delhi Capitals,Hyderabad,34,23,5,145,6.87,8.87,0
Sunrisers Hyderabad,Delhi Capitals,Hyderabad,33,22,5,145,6.86,9.0,0
Sunrisers Hyderabad,Delhi Capitals,Hyderabad,32,21,5,145,6.85,9.14,0
Sunrisers Hyderabad,Delhi Capitals,Hyderabad,28,20,5,145,7.02,8.4,0
Sunrisers Hyderabad,Delhi Capitals,Hyderabad,27,19,5,145,7.01,8.53,0
Sunrisers Hyderabad,Delhi Capitals,Hyderabad,23,18,5,145,7.18,7.67,0
Sunrisers Hyderabad,Delhi Capitals,Hyderabad,21,17,5,145,7.22,7.41,0
Sunrisers Hyderabad,Delhi Capitals,Hyderabad,19,16,5,145,7.27,7.12,0
Sunrisers Hyderabad,Delhi Capitals,Hyderabad,19,15,4,145,7.2,7.6,0
Sunrisers Hyderabad,Delhi Capitals,Hyderabad,18,14,4,145,7.19,7.71,0
